order_id,date_id,customer_id,product_id,fulfillment_id,promotion_id,status_id,courier_status_id,quantity,amount,currency,B2B,fulfilled-by
407-4183080-5765940,25,8559,435,1,1395,2,2,1,424.0,INR,False,Easy Ship
406-0657573-0665935,25,2194,102,1,1391,2,2,1,399.0,INR,False,Easy Ship
402-2254317-8574739,25,3238,1448,1,1408,2,2,1,1099.0,INR,False,Easy Ship
408-9603437-2623524,25,9512,1543,1,1408,2,2,1,399.0,INR,False,Easy Ship
402-2714029-2876362,25,8548,186,1,1408,2,2,1,999.0,INR,False,Easy Ship
403-9276050-9585121,25,627,1570,1,1385,2,2,1,715.0,INR,False,Easy Ship
404-6501687-2424315,25,821,1570,1,1566,2,2,1,715.0,INR,False,Easy Ship
403-3704982-3387527,25,627,1570,1,1,1,1,0,680.95,INR,False,Easy Ship
171-1567740-0155510,25,1511,228,1,1545,2,2,1,530.0,INR,False,Easy Ship
402-5468578-0645923,25,8089,320,1,1389,2,2,1,825.0,INR,False,Easy Ship
402-5016300-4386726,25,8089,320,1,1,1,1,0,785.71,INR,False,Easy Ship
406-4946234-8483501,25,679,1107,1,1417,2,2,1,353.0,INR,False,Easy Ship
403-9196665-2594758,25,526,5330,1,1408,2,2,1,469.0,INR,False,Easy Ship
402-7288647-1367553,25,3126,1074,1,1408,2,2,1,899.0,INR,False,Easy Ship
171-4245002-3823503,25,1152,1983,1,1,1,1,0,475.24,INR,False,Easy Ship
404-5222467-7290720,25,3531,5332,1,1394,2,2,1,527.0,INR,False,Easy Ship
404-5222467-7290720,25,3531,4927,1,1394,2,2,1,696.0,INR,False,Easy Ship
404-0308457-8228338,25,282,132,1,1555,2,2,1,788.0,INR,False,Easy Ship
171-8503852-5072340,25,420,707,1,1,1,1,0,302.86,INR,False,Easy Ship
402-6190439-8732362,25,2690,568,1,1394,2,2,1,487.0,INR,False,Easy Ship
171-9830383-7661969,25,1742,591,1,1547,2,2,1,788.0,INR,False,Easy Ship
407-2353170-4308340,25,2106,858,1,1394,2,2,1,469.0,INR,False,Easy Ship
404-5089790-1818720,25,9522,4878,1,1391,2,2,1,295.0,INR,False,Easy Ship
171-4290882-2134704,25,1975,4048,1,1385,2,2,1,696.0,INR,False,Easy Ship
171-3392586-5463542,25,1790,4040,1,1386,2,2,1,646.0,INR,False,Easy Ship
408-5518855-2294752,25,7866,4000,1,1389,2,2,1,852.0,INR,False,Easy Ship
405-1808234-5891542,25,570,1191,1,1384,2,2,1,487.0,INR,False,Easy Ship
405-6691692-5693101,25,2915,530,1,1399,2,2,1,426.0,INR,False,Easy Ship
404-9160889-4453904,25,1215,2307,1,1394,2,2,1,1126.0,INR,False,Easy Ship
402-6130294-7516333,25,9525,5335,1,1560,2,2,1,452.0,INR,False,Easy Ship
402-7527355-1142701,25,2149,2692,1,1,1,1,0,615.24,INR,False,Easy Ship
402-1162902-5877136,25,325,5336,1,1394,2,2,1,349.0,INR,False,Easy Ship
408-5167288-8740343,25,102,271,1,1383,2,2,1,399.0,INR,False,Easy Ship
402-1176503-7833922,25,9527,95,1,1389,2,2,1,696.0,INR,False,Easy Ship
408-8540103-9705945,25,330,3873,1,1420,2,2,1,0.0,INR,False,Easy Ship
408-6264168-5743517,25,896,1939,1,1385,2,2,1,545.0,INR,False,Easy Ship
408-7696413-7269111,25,1916,812,1,1420,2,2,1,0.0,INR,False,Easy Ship
403-3949548-0471553,25,549,662,1,1567,2,2,1,1186.0,INR,False,Easy Ship
408-8354500-0280313,25,193,5338,1,1568,2,2,1,319.0,INR,False,Easy Ship
402-4254810-3162727,25,5676,52,1,1389,2,2,1,646.0,INR,False,Easy Ship
406-1817748-3661167,25,1191,1449,1,1394,2,2,1,1199.0,INR,False,Easy Ship
404-1834995-8270730,25,1051,404,1,1,1,1,0,856.19,INR,True,Easy Ship
402-6609482-2693961,25,1726,102,1,1391,2,2,1,399.0,INR,False,Easy Ship
404-7228823-1112336,25,1082,2635,1,1386,2,2,1,413.0,INR,False,Easy Ship
402-5725211-8489919,25,4180,1240,1,1547,2,2,1,771.0,INR,False,Easy Ship
407-1696530-0321103,25,3830,1082,1,1394,2,2,1,715.0,INR,False,Easy Ship
404-4196422-5264302,25,963,3382,1,1394,2,2,1,1299.0,INR,False,Easy Ship
407-3170629-9943527,25,494,540,1,1394,2,2,1,469.0,INR,False,Easy Ship
407-3170629-9943527,25,494,154,1,1394,2,2,1,452.0,INR,False,Easy Ship
404-4244851-3561952,25,1194,626,1,1555,2,2,1,419.0,INR,False,Easy Ship
402-2745745-3642720,25,3918,2957,1,1408,2,2,1,521.0,INR,False,Easy Ship
405-1372190-5205926,25,2421,1536,1,1389,2,2,1,824.0,INR,False,Easy Ship
171-6366606-1518728,25,9532,414,1,1387,2,2,1,499.0,INR,False,Easy Ship
405-4459892-2169929,25,2831,3000,1,1394,2,2,1,499.0,INR,False,Easy Ship
403-3482893-3275532,25,1825,1473,1,1421,2,2,1,362.0,INR,False,Easy Ship
407-0167600-4866779,25,1698,296,1,1386,2,2,1,696.0,INR,False,Easy Ship
404-0317850-5249938,25,926,3919,1,1410,4,2,1,449.0,INR,False,Easy Ship
402-6066831-9760315,25,9537,154,1,1,1,1,0,463.81,INR,False,Easy Ship
402-6066831-9760315,25,9537,5342,1,1,1,1,0,430.48,INR,False,Easy Ship
402-8256337-4552336,25,682,1873,1,1408,2,2,1,499.0,INR,False,Easy Ship
171-9170816-0117100,25,1367,661,1,1547,4,2,1,518.0,INR,False,Easy Ship
405-1418879-6019530,25,309,5343,1,1394,2,2,1,452.0,INR,False,Easy Ship
406-4390357-0127506,25,2194,736,1,1415,2,2,1,478.0,INR,False,Easy Ship
402-1247426-3006764,25,1502,2028,1,1545,2,2,1,295.0,INR,False,Easy Ship
402-1247426-3006764,25,1502,4349,1,1545,2,2,1,319.0,INR,False,Easy Ship
406-1859439-7894703,25,3494,5344,1,1417,2,2,1,452.0,INR,False,Easy Ship
405-5958251-2112363,25,1278,5345,1,1384,2,2,1,229.0,INR,False,Easy Ship
171-8595241-1013945,25,4415,110,1,1394,2,2,1,1186.0,INR,False,Easy Ship
404-7802013-2249961,25,984,2435,1,1389,2,2,1,968.0,INR,False,Easy Ship
406-2499972-9721110,25,5315,4352,1,1408,2,2,1,771.0,INR,False,Easy Ship
404-6253662-0861139,25,926,3919,1,1,1,1,0,855.24,INR,False,Easy Ship
405-1223722-8313136,25,9543,82,1,1387,4,2,1,499.0,INR,False,Easy Ship
407-0704933-8141107,25,7517,3000,1,1389,2,2,1,499.0,INR,False,Easy Ship
171-4059595-6237149,25,9545,5199,1,1395,2,2,1,389.0,INR,False,Easy Ship
408-9910845-5515527,25,581,1944,1,1420,2,2,1,0.0,INR,False,Easy Ship
171-6277960-8769969,25,6486,5347,1,1394,2,2,1,527.0,INR,False,Easy Ship
171-4663924-0786745,25,823,4352,1,1385,2,2,1,771.0,INR,False,Easy Ship
407-6311596-3821945,25,1698,4048,1,1,1,1,0,662.86,INR,False,Easy Ship
403-6800003-6393131,25,1136,2929,1,1569,2,2,1,680.0,INR,False,Easy Ship
407-4527158-0983538,25,1698,2045,1,1,1,1,0,604.76,INR,False,Easy Ship
407-9968288-6151540,25,4877,2307,1,1385,2,2,1,1126.0,INR,True,Easy Ship
406-0871793-8968366,25,9550,645,1,1386,2,2,1,449.0,INR,False,Easy Ship
406-9286704-0405141,25,2119,1163,1,1394,2,2,1,295.0,INR,False,Easy Ship
403-7933802-8872310,25,8122,670,1,1383,2,2,1,499.0,INR,False,Easy Ship
404-7279152-8697943,25,52,5349,1,1570,2,2,1,499.0,INR,True,Easy Ship
406-4839510-0061164,25,9554,104,1,1394,2,2,1,683.0,INR,False,Easy Ship
404-9894076-6344333,25,627,3750,1,1394,2,2,1,683.0,INR,False,Easy Ship
402-5688471-8874767,25,5057,287,1,1391,2,2,1,759.0,INR,False,Easy Ship
406-5432026-7865923,25,4507,1418,1,1395,2,2,1,453.0,INR,False,Easy Ship
404-1292643-2131541,25,1885,509,1,1394,2,2,1,1099.0,INR,False,Easy Ship
404-7605581-5278744,25,1756,5350,1,1395,2,2,1,426.0,INR,False,Easy Ship
406-3121774-0588318,25,845,264,1,1389,2,2,1,788.0,INR,False,Easy Ship
402-1132826-3973116,25,117,843,1,1547,2,2,1,715.0,INR,False,Easy Ship
402-1132826-3973116,25,117,1570,1,1547,2,2,1,715.0,INR,False,Easy Ship
408-7442725-1694760,25,6034,5352,1,1385,2,2,1,771.0,INR,False,Easy Ship
402-2367362-8721962,25,8089,320,1,1,1,1,0,785.71,INR,False,Easy Ship
404-1066928-1341939,25,307,736,1,1389,2,2,1,478.0,INR,False,Easy Ship
406-4154203-7396316,25,5057,287,1,1,1,1,0,722.86,INR,False,Easy Ship
402-3383523-7258707,25,9565,472,1,1394,2,2,1,452.0,INR,False,Easy Ship
406-7045103-4420328,25,168,176,1,1,1,1,0,1005.36,INR,False,Easy Ship
406-7045103-4420328,25,168,726,1,1,1,1,0,1008.04,INR,False,Easy Ship
171-6539024-9161134,25,2667,1326,1,1384,2,2,1,517.0,INR,False,Easy Ship
408-8432080-8500351,25,6034,5352,1,1,1,1,0,734.29,INR,False,Easy Ship
171-3072582-2361105,25,7477,428,1,1385,2,2,1,791.0,INR,False,Easy Ship
406-6546734-9753147,25,9566,955,1,1408,2,2,1,715.0,INR,False,Easy Ship
403-8598162-3415542,25,189,435,1,1403,2,2,1,424.0,INR,False,Easy Ship
402-0590597-9115514,25,9571,1082,1,1391,2,2,1,715.0,INR,False,Easy Ship
403-7285729-8919552,25,62,677,1,1568,2,2,1,759.0,INR,False,Easy Ship
171-1044265-2668301,25,1474,1031,1,1394,2,2,1,499.0,INR,False,Easy Ship
408-4694808-8174713,25,2594,1479,1,1420,2,2,1,0.0,INR,False,Easy Ship
405-0129681-8244342,25,4515,400,1,1,1,1,0,588.57,INR,False,Easy Ship
407-8005982-2445963,25,6920,1010,1,1,1,1,0,492.38,INR,False,Easy Ship
403-2275572-2666728,25,3601,5357,1,1,1,1,0,634.28,INR,False,Easy Ship
171-2395279-3368309,25,147,296,1,1391,2,2,1,696.0,INR,False,Easy Ship
171-1609865-1002759,25,969,33,1,1,1,1,0,1100.89,INR,False,Easy Ship
404-2180421-9302762,25,2509,2693,1,1384,2,2,1,999.0,INR,False,Easy Ship
406-0765615-9922714,25,1598,2378,1,1408,2,2,1,715.0,INR,False,Easy Ship
402-2447407-6217158,25,6832,5359,1,1394,2,2,1,682.0,INR,False,Easy Ship
405-7645152-4360367,25,202,3255,1,1415,2,2,1,399.0,INR,False,Easy Ship
403-3825084-9040352,25,1470,2061,1,1571,2,2,1,499.0,INR,True,Easy Ship
407-3956003-0942723,25,5882,658,1,1386,2,2,1,653.0,INR,False,Easy Ship
405-7741588-5286731,25,9584,176,1,1391,2,2,1,1126.0,INR,False,Easy Ship
407-1450568-6693967,25,9585,223,1,1572,2,2,1,715.0,INR,False,Easy Ship
403-1557481-4155562,25,2040,483,1,1394,4,2,1,969.0,INR,False,Easy Ship
406-2347718-4584355,25,1236,409,1,1421,2,2,1,968.0,INR,False,Easy Ship
404-5675877-3236360,25,9588,438,1,1,1,1,0,750.48,INR,False,Easy Ship
403-6850839-9661114,25,9590,796,1,1397,2,2,1,579.0,INR,False,Easy Ship
171-7084368-6839503,25,3469,1252,1,1389,2,2,1,824.0,INR,False,Easy Ship
403-4349320-2830726,25,9590,796,1,1,1,1,0,551.43,INR,False,Easy Ship
405-3249871-4490767,25,354,3000,1,1408,4,2,1,499.0,INR,False,Easy Ship
404-9456135-0302729,25,2009,1252,1,1389,2,2,1,824.0,INR,False,Easy Ship
404-8401180-7554768,25,2823,1570,1,1,1,1,0,680.95,INR,False,Easy Ship
404-9227362-8717968,25,5592,95,1,1391,2,2,1,696.0,INR,False,Easy Ship
403-5443305-8249923,25,2287,1518,1,1394,2,2,1,747.0,INR,False,Easy Ship
171-3777827-1863541,25,38,3073,1,1547,2,2,1,825.0,INR,False,Easy Ship
171-8078604-7172307,25,747,32,1,1394,2,2,1,499.0,INR,False,Easy Ship
404-6442975-9543504,25,1702,462,1,1,1,1,0,560.95,INR,False,Easy Ship
403-9353677-8012313,25,77,1433,1,1408,4,2,1,1099.0,INR,False,Easy Ship
406-1261188-6793945,25,187,2927,1,1394,2,2,1,1126.0,INR,False,Easy Ship
407-3498544-2038752,25,783,2138,1,1555,2,2,1,665.0,INR,False,Easy Ship
408-8523784-1859548,25,2149,536,1,1420,2,2,1,0.0,INR,False,Easy Ship
402-5072022-4721129,25,349,2582,1,1408,4,2,1,716.0,INR,False,Easy Ship
404-3435314-1445149,25,9597,5367,1,1394,2,2,1,845.0,INR,False,Easy Ship
402-8051304-0844346,25,9599,453,1,1391,2,2,1,653.0,INR,False,Easy Ship
406-2913168-2072319,25,1769,1089,1,1395,2,2,1,487.0,INR,False,Easy Ship
405-7434008-5616330,25,531,483,1,1394,2,2,1,969.0,INR,False,Easy Ship
407-1833305-7887530,25,2422,129,1,1,1,1,0,380.0,INR,False,Easy Ship
405-1458506-2589167,25,3380,5368,1,1386,2,2,1,599.0,INR,False,Easy Ship
406-7254153-1081918,25,932,1348,1,1389,2,2,1,362.0,INR,False,Easy Ship
408-1028260-3685953,25,331,5045,1,1408,2,2,1,899.0,INR,False,Easy Ship
403-6983864-4922715,25,311,5350,1,1386,2,2,1,426.0,INR,False,Easy Ship
171-9829554-1621130,25,157,5370,1,1386,2,2,1,527.0,INR,False,Easy Ship
408-2978397-7563559,25,8270,4215,1,1,1,1,0,1083.04,INR,False,Easy Ship
406-6018239-4341933,25,183,219,1,1395,2,2,1,399.0,INR,False,Easy Ship
171-0775174-9478744,25,2863,296,1,1568,2,2,1,696.0,INR,False,Easy Ship
402-0224741-1289177,25,9605,5106,1,1,1,1,0,380.0,INR,False,Easy Ship
171-3047833-8421120,25,9606,1820,1,1399,2,2,1,478.0,INR,False,Easy Ship
406-1272579-3884327,25,371,951,1,1386,2,2,1,955.0,INR,False,Easy Ship
406-0524865-6805151,26,9611,3534,1,1394,4,2,1,432.0,INR,False,Easy Ship
402-5471006-6653923,26,1367,5374,1,1408,2,2,1,527.0,INR,False,Easy Ship
405-3939017-4179524,26,1387,1261,1,1,1,1,0,313.33,INR,False,Easy Ship
406-2325027-2161139,26,1543,328,1,1,1,1,0,865.18,INR,False,Easy Ship
407-9319918-8892320,26,6565,5370,1,1394,4,2,1,527.0,INR,False,Easy Ship
406-1362174-1344325,26,5,2929,1,1408,4,2,1,680.0,INR,False,Easy Ship
406-6080073-3226717,26,507,569,1,1574,2,2,1,413.0,INR,False,Easy Ship
406-6080073-3226717,26,507,3893,1,1574,2,2,1,771.0,INR,False,Easy Ship
402-9987185-5745906,26,2515,287,1,1394,2,2,1,759.0,INR,False,Easy Ship
402-5192528-4167509,26,5098,885,1,1575,2,2,1,368.0,INR,False,Easy Ship
171-4405262-7812314,26,378,202,1,1576,2,2,1,480.0,INR,False,Easy Ship
402-5497585-0966733,26,3775,5374,1,1385,2,2,1,527.0,INR,False,Easy Ship
402-7453409-7760321,26,5272,104,1,1,1,1,0,650.48,INR,False,Easy Ship
403-6278396-4024336,26,33,371,1,1395,2,2,1,353.0,INR,False,Easy Ship
404-5895885-8725908,26,9616,733,1,1577,2,2,1,452.0,INR,False,Easy Ship
171-7323955-4139507,26,614,3124,1,1560,2,2,1,549.0,INR,False,Easy Ship
408-1316071-3833944,26,8165,1252,1,1386,2,2,1,824.0,INR,False,Easy Ship
405-3244924-7373950,26,992,2545,1,1,1,1,0,475.24,INR,False,Easy Ship
403-8626884-8747542,26,1284,195,1,1394,2,2,1,646.0,INR,False,Easy Ship
402-5232622-2205938,26,1778,1824,1,1391,2,2,1,613.0,INR,False,Easy Ship
405-0210024-0232338,26,6561,52,1,1555,2,2,1,646.0,INR,False,Easy Ship
405-3920786-7789157,26,4918,616,1,1,1,1,0,475.24,INR,False,Easy Ship
171-1214236-5142719,26,361,1152,1,1395,2,2,1,259.0,INR,False,Easy Ship
408-4785573-6005945,26,1299,180,1,1394,4,2,1,646.0,INR,False,Easy Ship
405-6331097-6725938,26,677,1252,1,1386,2,2,1,824.0,INR,False,Easy Ship
402-4671792-1615538,26,1089,287,1,1394,2,2,1,759.0,INR,False,Easy Ship
403-6018961-5781106,26,719,1518,1,1408,2,2,1,747.0,INR,False,Easy Ship
407-9438269-2076341,26,1756,1629,1,1395,4,2,1,399.0,INR,False,Easy Ship
406-0934127-5441135,26,8693,483,1,1394,2,2,1,969.0,INR,False,Easy Ship
405-1085110-0697906,26,9622,5160,1,1542,2,2,1,1213.0,INR,False,Easy Ship
405-0119839-6436310,26,427,5384,1,1,1,1,0,411.43,INR,False,Easy Ship
402-2022335-1823558,26,8089,320,1,1,1,1,0,785.71,INR,False,Easy Ship
407-5711254-3558767,26,945,3611,1,1568,2,2,1,393.0,INR,False,Easy Ship
403-6713929-2217141,26,5782,731,1,1389,2,2,1,685.0,INR,False,Easy Ship
171-1633630-9593118,26,9624,495,1,1,1,1,0,750.48,INR,False,Easy Ship
407-7816379-0909920,26,560,3345,1,1556,2,2,1,329.0,INR,False,Easy Ship
171-2041563-6369966,26,2194,658,1,1408,4,2,1,653.0,INR,False,Easy Ship
406-9890445-5734767,26,207,1461,1,1545,2,2,1,912.0,INR,False,Easy Ship
406-7428643-5129168,26,5375,28,1,1385,2,2,1,426.0,INR,False,Easy Ship
406-7428643-5129168,26,5375,636,1,1385,2,2,1,469.0,INR,False,Easy Ship
404-1535470-1534762,26,8871,5298,1,1394,2,2,1,1149.0,INR,False,Easy Ship
406-4348544-6748353,26,704,457,1,1545,2,2,1,589.0,INR,False,Easy Ship
404-5739398-2076337,26,934,43,1,1384,2,2,1,424.0,INR,False,Easy Ship
171-7858725-8707539,26,1664,287,1,1578,2,2,1,759.0,INR,False,Easy Ship
405-2184409-8462726,26,4726,3136,1,1394,2,2,1,852.0,INR,False,Easy Ship
408-4286916-8316305,26,2009,2204,1,1420,2,2,1,0.0,INR,False,Easy Ship
407-8330422-4209915,26,644,1221,1,1,1,1,0,364.76,INR,False,Easy Ship
408-7905431-7748315,26,1497,2305,1,1,1,1,0,380.0,INR,False,Easy Ship
403-2109930-4413107,26,8435,5387,1,1383,2,2,1,329.0,INR,False,Easy Ship
408-2899712-6516355,26,2105,3919,1,1542,2,2,1,449.0,INR,False,Easy Ship
403-8936617-5365103,26,2703,1480,1,1394,2,2,1,631.0,INR,False,Easy Ship
403-0112131-7581103,26,9454,4865,1,1399,2,2,1,487.0,INR,False,Easy Ship
171-4337680-9548367,26,3480,4035,1,1542,2,2,1,999.0,INR,False,Easy Ship
407-6912058-8012358,26,304,2040,1,1394,4,2,1,648.0,INR,False,Easy Ship
406-2185385-6761938,26,5539,1377,1,1389,2,2,1,574.0,INR,False,Easy Ship
408-4086373-5709907,26,2,1707,1,1547,2,2,1,362.0,INR,False,Easy Ship
408-1078335-9657939,26,555,4866,1,1415,2,2,1,1099.0,INR,False,Easy Ship
404-2440912-8477149,26,9642,3855,1,1394,2,2,1,333.0,INR,False,Easy Ship
405-2144569-7167568,26,183,979,1,1391,2,2,1,1130.0,INR,False,Easy Ship
403-1127014-2231544,26,74,5045,1,1394,2,2,1,899.0,INR,False,Easy Ship
407-9941828-8198763,26,9111,400,1,1543,2,2,1,618.0,INR,False,Easy Ship
171-8505530-4281924,26,2283,3695,1,1394,2,2,1,548.0,INR,False,Easy Ship
402-0113764-5381975,26,663,587,1,1395,2,2,1,435.0,INR,False,Easy Ship
171-6649399-5286702,26,1729,1749,1,1579,2,2,1,950.0,INR,False,Easy Ship
171-0039917-7648374,26,1295,693,1,1,1,1,0,615.24,INR,False,Easy Ship
404-2560549-3377116,26,8225,2479,1,1410,2,2,1,368.0,INR,False,Easy Ship
408-5470653-7557160,26,1728,2614,1,1386,2,2,1,618.0,INR,False,Easy Ship
403-3732257-0720359,26,70,1394,1,1551,2,2,1,399.0,INR,False,Easy Ship
407-8280080-5728322,26,5624,1880,1,1408,4,2,1,999.0,INR,False,Easy Ship
406-4016816-9005162,26,2275,726,1,1,1,1,0,1008.04,INR,False,Easy Ship
171-9346340-8907540,26,2022,287,1,1397,2,2,1,759.0,INR,False,Easy Ship
404-8063777-0876325,26,9654,1570,1,1394,4,2,1,715.0,INR,False,Easy Ship
407-6472192-7370755,26,7852,1314,1,1580,2,2,1,363.0,INR,False,Easy Ship
405-4379388-0696329,26,189,1394,1,1563,2,2,1,399.0,INR,False,Easy Ship
408-0594343-8745944,26,603,306,1,1395,2,2,1,499.0,INR,False,Easy Ship
408-5193750-7207558,26,7289,127,1,1420,2,2,1,0.0,INR,False,Easy Ship
403-4959443-4825966,26,1699,219,1,1391,2,2,1,399.0,INR,False,Easy Ship
405-7749754-5973156,26,2413,626,1,1395,2,2,1,419.0,INR,False,Easy Ship
403-3627069-1557123,26,805,2435,1,1391,2,2,1,930.0,INR,False,Easy Ship
403-0345979-1857147,26,4108,809,1,1386,2,2,1,1129.0,INR,False,Easy Ship
405-3207257-8432363,26,1317,95,1,1408,2,2,1,696.0,INR,False,Easy Ship
405-7822850-7361157,26,9663,95,1,1408,2,2,1,696.0,INR,False,Easy Ship
402-5141799-2833161,26,5288,597,1,1410,2,2,1,452.0,INR,False,Easy Ship
403-5025367-3845100,26,785,3611,1,1,1,1,0,374.29,INR,False,Easy Ship
408-1402376-6419527,26,9664,1776,1,1394,4,2,1,631.0,INR,False,Easy Ship
408-1999536-4693909,26,3542,4836,1,1394,2,2,1,549.0,INR,False,Easy Ship
408-3875102-8224346,26,2933,205,1,1581,2,2,1,715.0,INR,False,Easy Ship
408-3875102-8224346,26,2933,338,1,1581,2,2,1,715.0,INR,False,Easy Ship
171-6471900-6985110,26,8855,1074,1,1394,2,2,1,899.0,INR,False,Easy Ship
402-9339297-9971503,26,9668,10,1,1399,2,2,1,363.0,INR,False,Easy Ship
171-7486634-0213147,26,264,95,1,1415,2,2,1,696.0,INR,False,Easy Ship
171-2738548-8377901,26,5070,311,1,1399,4,2,1,499.0,INR,False,Easy Ship
408-2438465-0225126,26,482,2670,1,1569,2,2,1,345.0,INR,False,Easy Ship
404-6948843-7733968,26,397,2440,1,1,1,1,0,362.86,INR,False,Easy Ship
402-0795665-8543543,26,1143,4836,1,1551,2,2,1,549.0,INR,False,Easy Ship
403-5645059-8532332,26,2560,2888,1,1582,4,2,1,747.0,INR,False,Easy Ship
171-3349605-3365938,26,9673,3431,1,1394,2,2,1,1173.0,INR,False,Easy Ship
403-2644411-4912328,26,7381,311,1,1583,2,2,1,499.0,INR,False,Easy Ship
171-5823586-5111541,26,759,116,1,1385,2,2,1,348.0,INR,False,Easy Ship
402-2977419-5084355,26,1342,2802,1,1560,2,2,1,318.0,INR,False,Easy Ship
171-9931488-5073136,26,9674,733,1,1564,2,2,1,452.0,INR,False,Easy Ship
404-4892610-8291514,26,6125,1068,1,1394,4,2,1,474.0,INR,False,Easy Ship
408-3419249-3461112,26,59,931,1,1543,2,2,1,329.0,INR,False,Easy Ship
408-3419249-3461112,26,59,2511,1,1543,2,2,1,319.0,INR,False,Easy Ship
408-3419249-3461112,26,59,62,1,1543,2,2,1,295.0,INR,False,Easy Ship
406-7871605-9893903,26,1654,5400,1,1408,2,2,1,469.0,INR,False,Easy Ship
407-0365944-5769136,26,907,3873,1,1584,2,2,1,475.0,INR,False,Easy Ship
404-3108687-8928368,26,2401,2261,1,1408,4,2,1,391.0,INR,False,Easy Ship
404-3108687-8928368,26,2401,256,1,1408,4,2,1,339.0,INR,False,Easy Ship
404-1984436-8159550,26,1796,52,1,1,1,1,0,615.24,INR,False,Easy Ship
404-5900616-3121159,26,250,1835,1,1408,2,2,1,968.0,INR,False,Easy Ship
171-2275335-4908320,26,1642,95,1,1394,2,2,1,696.0,INR,False,Easy Ship
171-2275335-4908320,26,1642,180,1,1394,2,2,2,1292.0,INR,False,Easy Ship
406-2521850-6481931,26,9679,462,1,1563,2,2,1,589.0,INR,False,Easy Ship
404-7199247-7577959,26,2798,1880,1,1389,2,2,1,999.0,INR,False,Easy Ship
404-9690979-3778738,26,8128,1203,1,1,1,1,0,981.25,INR,False,Easy Ship
404-9690979-3778738,26,8128,1275,1,1,1,1,0,947.62,INR,False,Easy Ship
407-7219615-1244318,26,827,601,1,1395,2,2,1,475.0,INR,False,Easy Ship
405-3775799-8233119,26,9681,2919,1,1545,2,2,1,648.0,INR,False,Easy Ship
402-4832944-3085912,26,557,195,1,1408,2,2,2,1292.0,INR,False,Easy Ship
408-7313120-3414739,26,1292,1906,1,1561,2,2,1,648.0,INR,False,Easy Ship
405-7213182-2748350,26,73,1748,1,1585,2,2,1,1233.0,INR,False,Easy Ship
403-0250267-0284362,26,6789,4040,1,1394,2,2,1,646.0,INR,False,Easy Ship
404-8746678-2423566,26,782,1835,1,1575,2,2,1,968.0,INR,False,Easy Ship
402-2364690-2767527,26,7740,400,1,1389,2,2,1,618.0,INR,False,Easy Ship
407-1800048-6369916,26,9325,514,1,1,1,1,0,437.14,INR,False,Easy Ship
408-6071741-8941164,26,9688,28,1,1395,2,2,1,426.0,INR,False,Easy Ship
406-9242471-5249923,26,7172,223,1,1586,2,2,1,715.0,INR,False,Easy Ship
404-5850483-4309948,26,143,4927,1,1409,2,2,1,696.0,INR,False,Easy Ship
407-8661667-7133961,26,9325,514,1,1,1,1,0,437.14,INR,False,Easy Ship
408-3344944-8265110,26,338,1983,1,1394,2,2,1,499.0,INR,False,Easy Ship
408-1124612-4209125,26,220,1589,1,1408,2,2,1,955.0,INR,False,Easy Ship
171-8030572-6768320,26,13,85,1,1384,2,2,1,377.0,INR,False,Easy Ship
407-8612155-6837103,26,486,1617,1,1394,2,2,1,329.0,INR,False,Easy Ship
406-8259306-8140316,26,6805,366,1,1409,2,2,1,1053.0,INR,False,Easy Ship
404-4075638-3888362,26,1215,878,1,1587,2,2,1,530.0,INR,False,Easy Ship
404-2864705-0961962,26,4180,5181,1,1,1,1,0,437.14,INR,False,Easy Ship
403-5121358-0151540,26,9694,1358,1,1384,2,2,1,359.0,INR,False,Easy Ship
403-8876373-5086735,26,1852,1835,1,1394,2,2,1,968.0,INR,False,Easy Ship
402-8409798-7713923,26,7344,1205,1,1391,2,2,1,1281.0,INR,False,Easy Ship
171-8491002-3058740,26,962,1589,1,1384,2,2,1,955.0,INR,False,Easy Ship
406-0268913-2989939,26,3306,5408,1,1555,2,2,1,413.0,INR,False,Easy Ship
404-1904307-1437121,26,5897,1251,1,1555,2,2,1,825.0,INR,False,Easy Ship
402-9162189-5669169,26,984,5409,1,1383,2,2,1,469.0,INR,False,Easy Ship
403-6998865-9580315,26,52,4118,1,1547,2,2,1,574.0,INR,False,Easy Ship
405-1954946-5176341,26,4574,1010,1,1,1,1,0,475.24,INR,False,Easy Ship
408-3179847-1283506,26,742,638,1,1386,2,2,1,527.0,INR,False,Easy Ship
402-3462219-5609905,26,3927,4432,1,1395,2,2,1,368.0,INR,False,Easy Ship
408-2779985-2349929,26,3542,4836,1,1,1,1,0,522.86,INR,False,Easy Ship
171-0797698-6269114,26,1563,5279,1,1389,2,2,1,761.0,INR,False,Easy Ship
404-9533930-8666725,26,9699,780,1,1384,2,2,1,759.0,INR,False,Easy Ship
406-0208672-5379504,26,3067,5046,1,1,1,1,0,303.81,INR,False,Easy Ship
406-9228341-5496315,26,9702,1377,1,1415,2,2,1,499.0,INR,False,Easy Ship
402-0422784-9307507,26,1473,1556,1,1588,2,2,1,715.0,INR,False,Easy Ship
408-2082131-4543554,26,193,495,1,1391,2,2,1,698.0,INR,False,Easy Ship
404-3061778-2231507,26,2459,1251,1,1391,2,2,1,825.0,INR,False,Easy Ship
406-2623476-4525105,26,6071,809,1,1556,2,2,1,1129.0,INR,False,Easy Ship
