customer_id,ship-city,ship-state,ship-postal-code,ship-country
9931,KALAMASSERYcochin,KERALA,682021.0,IN
9932,Agartala,TRIPURA,799014.0,IN
9933,OTTAPPALAM,KERALA,679103.0,IN
9934,AMBARNATH (E),MAHARASHTRA,421501.0,IN
9935,AKOLA,MAHARASHTRA,444102.0,IN
9936,Gandhinagar,Gujarat,382001.0,IN
9937,ERNAKULAM,KERALA,682311.0,IN
9938,chembur mumbai,MAHARASHTRA,400071.0,IN
9939,Khandwa,MADHYA PRADESH,450001.0,IN
9940,CHITRADURGA,KARNATAKA,577511.0,IN
9941,HULIYAR,KARNATAKA,572218.0,IN
9942,Bangalore,KARNATAKA,560029.0,IN
9943,VISAKHAPATNAM,ANDHRA PRADESH,530029.0,IN
9944,Khandwa,MADHYA PRADESH,450114.0,IN
9945,Rajahmundry,ANDHRA PRADESH,533105.0,IN
9946,BANGALORE,KARNATAKA,560027.0,IN
9947,HYDERABAD,TELANGANA,502325.0,IN
9948,Kottayam,KERALA,686537.0,IN
9949,KARIMNAGAR,TELANGANA,505480.0,IN
9950,BHARATGANJ,UTTAR PRADESH,212104.0,IN
9951,EAST DELHI,DELHI,110096.0,IN
9952,auroville,TAMIL NADU,605101.0,IN
9953,VAZHAKKALA,KERALA,682039.0,IN
9954,NAGARI,ANDHRA PRADESH,517590.0,IN
9955,Bhilai,CHHATTISGARH,490023.0,IN
9956,SECUNDERABAD,TELANGANA,500080.0,IN
9957,Mudhole,TELANGANA,504102.0,IN
9958,ranchi,JHARKHAND,834001.0,IN
9959,JAMUI,BIHAR,811307.0,IN
9960,RAE BARELI,UTTAR PRADESH,227409.0,IN
9961,Alto Dabolim,GOA,403801.0,IN
9962,SHAKTINAGAR,KARNATAKA,584170.0,IN
9963,mumbai,MAHARASHTRA,400101.0,IN
9964,Kota,Rajasthan,324001.0,IN
9965,MUZAFFARPUR,BIHAR,843120.0,IN
9966,SIRSHA,WEST BENGAL,713385.0,IN
9967,churchugundi,KARNATAKA,577214.0,IN
9968,Dowleshwaram... Rajahmundry (r),ANDHRA PRADESH,533125.0,IN
9969,Chennai,TAMIL NADU,601204.0,IN
9970,RAJAPALAYAM,TAMIL NADU,626117.0,IN
9971,GUNTUR,ANDHRA PRADESH,522261.0,IN
9972,BESTAWARIPETA,ANDHRA PRADESH,523334.0,IN
9973,Bangalore,KARNATAKA,560087.0,IN
9974,THIRUVANANTHAPURAM,KERALA,695007.0,IN
9975,SUNDARGARH,ODISHA,770025.0,IN
9976,PATHANAMTHITTA,KERALA,689531.0,IN
9977,Mohali,PUNJAB,140413.0,IN
9978,bhugaon,MAHARASHTRA,412115.0,IN
9979,Pratapgarh,UTTAR PRADESH,230503.0,IN
9980,Guntur,ANDHRA PRADESH,522002.0,IN
9981,Trichy,TAMIL NADU,620021.0,IN
9982,KATOL,MAHARASHTRA,441302.0,IN
9983,Mysore,KARNATAKA,570017.0,IN
9984,KALIABOR,ASSAM,782138.0,IN
9985,PARCHUR,ANDHRA PRADESH,523169.0,IN
9986,Mathura,UTTAR PRADESH,281001.0,IN
9987,MUMBA,MAHARASHTRA,400080.0,IN
9988,NOIDA. Gautam Buddh Nagar,UTTAR PRADESH,201304.0,IN
9989,PETHAPUR,Gujarat,382610.0,IN
9990,"Kharagpur, West Bengal",WEST BENGAL,721305.0,IN
9991,BILASPUR,CHHATTISGARH,495555.0,IN
9992,ALLAHGANJ,UTTAR PRADESH,242220.0,IN
9993,UDAIPUR,RAJASTHAN,313701.0,IN
9994,KALYANDURG,ANDHRA PRADESH,515761.0,IN
9995,"Poovattuparamba, Perumanna (po)",KERALA,673019.0,IN
9996,New Chennai,TAMIL NADU,603204.0,IN
9997,KODURU,ANDHRA PRADESH,521328.0,IN
9998,CHITTOOR,ANDHRA PRADESH,517152.0,IN
9999,Kolkata,WEST BENGAL,700094.0,IN
10000,6th mile tadong,SIKKIM,737102.0,IN
10001,GOA VELHA,GOA,403402.0,IN
10002,COIMBATORE,TAMIL NADU,641050.0,IN
10003,ERNAKULAM,KERALA,682038.0,IN
10004,PALLIPPURAM ALAPPUZHA DISTRICT,KERALA,688541.0,IN
10005,Kodungallur,KERALA,680663.0,IN
10006,THOOTHUKKUDI,TAMIL NADU,628008.0,IN
10007,FATEHPUR,UTTAR PRADESH,212601.0,IN
10008,UPPER TADONG,SIKKIM,737135.0,IN
10009,Cherial,TELANGANA,506223.0,IN
10010,KORATTY,KERALA,680741.0,IN
10011,Gharshankar,PUNJAB,144527.0,IN
10012,HAZARIBAGH,JHARKHAND,825303.0,IN
10013,PATHANAMTHITTA,KERALA,686510.0,IN
10014,THRISSUR,KERALA,680010.0,IN
10015,RAE BARELI,UTTAR PRADESH,229204.0,IN
10016,"AWALPUR, dist Chandrapur",MAHARASHTRA,442917.0,IN
10017,Badvel,ANDHRA PRADESH,516227.0,IN
10018,Kadungalloor,KERALA,683102.0,IN
10019,DONAKONDA,ANDHRA PRADESH,523305.0,IN
10020,RISHIKESH,UTTARAKHAND,249203.0,IN
10021,DIAMOND HARBOUR,WEST BENGAL,743332.0,IN
10022,Thiruvananthapuram,KERALA,695043.0,IN
10023,Bongaigaon,ASSAM,783380.0,IN
10024,Tiruchirappalli,TAMIL NADU,620003.0,IN
10025,delhi,DELHI,110017.0,IN
10026,MANDHAR INDUSTRIAL AREA,CHHATTISGARH,493111.0,IN
10027,NORTH 24 PARGANAS,WEST BENGAL,700129.0,IN
10028,HOSANAGARA,KARNATAKA,577418.0,IN
10029,"Nilambur P O , Malappuram",KERALA,679329.0,IN
10030,Pimpri-chichwad,MAHARASHTRA,411057.0,IN
10031,BINOLA INDUSTRIAL AREA,HARYANA,122413.0,IN
10032,Ballia,UTTAR PRADESH,221709.0,IN
10033,KARKAL,KARNATAKA,574108.0,IN
10034,bangalore,KARNATAKA,560075.0,IN
10035,VALSAD,Gujarat,396385.0,IN
10036,TIRUCHIRAPPALLI,TAMIL NADU,620023.0,IN
10037,MANGALURU 575008,KARNATAKA,575008.0,IN
10038,RAJAHMUNDRY,ANDHRA PRADESH,533104.0,IN
10039,NEW TOWN/ Kolkata,WEST BENGAL,700159.0,IN
10040,UTTARKASHI,UTTARAKHAND,249165.0,IN
10041,DELHI,Delhi,110088.0,IN
10042,chennai,TAMIL NADU,600002.0,IN
10043,VIRAJPETE,KARNATAKA,574234.0,IN
10044,VIRAJPETE,KARNATAKA,571252.0,IN
10045,Mangalore,KARNATAKA,575003.0,IN
10046,Itagi,KARNATAKA,582211.0,IN
10047,Chennai,TAMIL NADU,600087.0,IN
10048,WARANGAL,TELANGANA,506310.0,IN
10049,TAORU,HARYANA,122105.0,IN
10050,"DHOLKA, Ahmedabad",Gujarat,382225.0,IN
10051,HARIPAL,WEST BENGAL,712403.0,IN
10052,BEGUSARAI,BIHAR,851204.0,IN
10053,INDORE,MADHYA PRADESH,452019.0,IN
10054,Mumbai,MAHARASHTRA,400007.0,IN
10055,Madhepura,BIHAR,852112.0,IN
10056,THANE West,MAHARASHTRA,400607.0,IN
10057,"Mehdipatnam, HYDERABAD",TELANGANA,500028.0,IN
10058,CHOWWARA,KERALA,683105.0,IN
10059,DABHOI,Gujarat,391110.0,IN
10060,Potheri,TAMIL NADU,603203.0,IN
10061,Allahabad,UTTAR PRADESH,211007.0,IN
10062,SHEAKHALA,WEST BENGAL,712706.0,IN
10063,GWALIOR,MADHYA PRADESH,474012.0,IN
10064,UNDI,ANDHRA PRADESH,534199.0,IN
10065,NABADWIP,WEST BENGAL,713519.0,IN
10066,KUZHITHURAI,TAMIL NADU,629163.0,IN
10067,"Thaiyur, Kelambakkam",TAMIL NADU,603103.0,IN
10068,GWALIOR,MADHYA PRADESH,474007.0,IN
10069,AONLA,UTTAR PRADESH,243301.0,IN
10070,Bangalore,KARNATAKA,560055.0,IN
10071,hyderabad,TELANGANA,500004.0,IN
10072,Rampachodavaram,ANDHRA PRADESH,533288.0,IN
10073,Mathura,UTTAR PRADESH,281406.0,IN
10074,Sanand,Gujarat,382110.0,IN
10075,GHAZIABAD,UTTAR PRADESH,201015.0,IN
10076,Zuari nagar,GOA,403726.0,IN
10077,GOPALGANJ,BIHAR,841409.0,IN
10078,MARHAURA,BIHAR,841419.0,IN
10079,Hyderabad,ANDHRA PRADESH,500050.0,IN
10080,BURLA,ODISHA,768018.0,IN
10081,KHAIRA BARi,ASSAM,781315.0,IN
10082,Shivai Nagar,MAHARASHTRA,400606.0,IN
10083,"Perumbakkam, near Chettinadu villa",TAMIL NADU,600100.0,IN
10084,THIRUVANANTHAPURAM,KERALA,695141.0,IN
10085,KANGRA,HIMACHAL PRADESH,176403.0,IN
10086,BIRAMITRAPUR,ODISHA,770033.0,IN
10087,THANE West,MAHARASHTRA,400608.0,IN
10088,ATHIYANNUR,KERALA,695123.0,IN
10089,NAHARKATIYA,ASSAM,786610.0,IN
10090,MAHESANA,Gujarat,384003.0,IN
10091,LANSDOWNE,UTTARAKHAND,246155.0,IN
10092,Chickaballpur,KARNATAKA,562101.0,IN
10093,PARAVUR,KERALA,683520.0,IN
10094,ANKOLA,KARNATAKA,581314.0,IN
10095,CHENNAI 106,TAMIL NADU,600106.0,IN
10096,PONNANI,KERALA,679577.0,IN
10097,Chennai,TAMIL NADU,600128.0,IN
10098,KOLLANCODE,TAMIL NADU,629160.0,IN
10099,Mhow gaon,MADHYA PRADESH,453441.0,IN
10100,Payyanur,KERALA,670308.0,IN
10101,AHMEDNAGAR,MAHARASHTRA,422601.0,IN
10102,SOUTH GOA,GOA,403802.0,IN
10103,Puthenpally; Guruvayoor,KERALA,680103.0,IN
10104,BARAMKELA,CHHATTISGARH,496551.0,IN
10105,Kollakadavu,KERALA,690509.0,IN
10106,ERNAKULAM,KERALA,682035.0,IN
10107,THISAYANVILAI,TAMIL NADU,627657.0,IN
10108,NAMAKKAL,TAMIL NADU,637205.0,IN
10109,DRAKSHARAMAM,ANDHRA PRADESH,533262.0,IN
10110,ALOT,MADHYA PRADESH,457114.0,IN
10111,RAMGARH CANTONMENT CIVIL TOWNSHIP,JHARKHAND,825101.0,IN
10112,Hyderabad,TELANGANA,500023.0,IN
10113,KALLELIBHAGOM,KERALA,690519.0,IN
10114,MYSORE,KARNATAKA,570001.0,IN
10115,Gaya,BIHAR,804424.0,IN
10116,Karanja Lad,MAHARASHTRA,444105.0,IN
10117,Khoardanga,WEST BENGAL,736202.0,IN
10118,Kanpur,UTTAR PRADESH,208016.0,IN
10119,Hyderabad,TELANGANA,500065.0,IN
10120,THAKURDWARA,UTTAR PRADESH,244601.0,IN
10121,BANGALORE,KARNATAKA,560040.0,IN
10122,TIRUCHIRAPPALLI,TAMIL NADU,620024.0,IN
10123,ETAWAH,UTTAR PRADESH,206002.0,IN
10124,Kapikad kinnigoli,KARNATAKA,574150.0,IN
10125,THOOTHUKKUDI,TAMIL NADU,628003.0,IN
10126,AHMEDABAD 380007,Gujarat,380007.0,IN
10127,AHIWARA,CHHATTISGARH,490036.0,IN
10128,Agarpara,WEST BENGAL,700109.0,IN
10129,Kinnigoli post Talipady,KARNATAKA,574150.0,IN
10130,Trichy,TAMIL NADU,620009.0,IN
10131,"Velsao,cansaulim",GOA,403712.0,IN
10132,Chennai,TAMIL NADU,600119.0,IN
10133,SHAJAPUR,MADHYA PRADESH,465001.0,IN
10134,"Prem nagar, Port Blair",ANDAMAN & NICOBAR ,744101.0,IN
10135,Kolkata,WEST BENGAL,700095.0,IN
10136,KOLKATA 700029,WEST BENGAL,700029.0,IN
10137,pune,MAHARASHTRA,411013.0,IN
10138,NATRAMPALLI,TAMIL NADU,635852.0,IN
10139,SURIYAWAN,UTTAR PRADESH,221404.0,IN
10140,BANGALORE,KARNATAKA,560026.0,IN
10141,"Anpara,Sonebhadra",UTTAR PRADESH,231225.0,IN
10142,Gudiyatham,TAMIL NADU,632602.0,IN
10143,NALBARI,ASSAM,781341.0,IN
10144,Casne-Amberem-Poroscadem VP,GOA,403512.0,IN
10145,Janakpuri,New Delhi,110058.0,IN
10146,SASVAD,MAHARASHTRA,412301.0,IN
10147,deen dayal upadhyay nagar(mughalsarai),UTTAR PRADESH,232101.0,IN
10148,Udaipur,Rajasthan,313001.0,IN
10149,Delhi,DELHI,110070.0,IN
10150,DALHOUSIE,HIMACHAL PRADESH,176304.0,IN
10151,Nagpur,MAHARASHTRA,440033.0,IN
10152,Salem,TAMIL NADU,636503.0,IN
10153,Chainpur,JHARKHAND,835206.0,IN
10154,Pathanamthitta,KERALA,691554.0,IN
10155,JAMADOBA,JHARKHAND,828301.0,IN
10156,Perambalur,TAMIL NADU,621113.0,IN
10157,CHENNUR,TELANGANA,504201.0,IN
10158,KILAPAVOOR,TAMIL NADU,627808.0,IN
10159,JANGIPUR,UTTAR PRADESH,233305.0,IN
10160,Hazaribagh,JHARKHAND,825301.0,IN
10161,DEORIA,UTTAR PRADESH,274405.0,IN
10162,chennai,TAMIL NADU,600041.0,IN
10163,VADODARA,Gujarat,390014.0,IN
10164,KENDUJHAR,ODISHA,756121.0,IN
10165,LADNUN,RAJASTHAN,341306.0,IN
10166,REWA,MADHYA PRADESH,486776.0,IN
10167,Dapodi Pimpri chinchwad pune,MAHARASHTRA,411031.0,IN
10168,FORBESGANJ,BIHAR,854318.0,IN
10169,SANGUEM,GOA,403704.0,IN
10170,Andhari,BIHAR,802222.0,IN
10171,CHANDIGARH,CHANDIGARH,160019.0,IN
10172,Vellore,TAMIL NADU,632012.0,IN
10173,KATRA,JAMMU & KASHMIR,182301.0,IN
10174,Purbo BURDWAN,WEST BENGAL,713103.0,IN
10175,kolkata,WEST BENGAL,700026.0,IN
10176,Bengaluru,KARNATAKA,560003.0,IN
10177,BAJNA,UTTAR PRADESH,281201.0,IN
10178,KOLAZHY,KERALA,680651.0,IN
10179,Mumbai,MAHARASHTRA,400001.0,IN
10180,Vatakara,KERALA,673104.0,IN
10181,APO,APO,959121.0,IN
10182,Ahemdabad,Gujarat,382213.0,IN
10183,ZAIDPUR,UTTAR PRADESH,225414.0,IN
10184,NEW DELHI,DELHI,110093.0,IN
10185,Mumbai,MAHARASHTRA,421201.0,IN
10186,NAGARAM,ANDHRA PRADESH,522268.0,IN
10187,Chennai,TAMIL NADU,600089.0,IN
10188,PRITHVIPUR,MADHYA PRADESH,472338.0,IN
10189,Saharsha,BIHAR,852127.0,IN
10190,HINDUSTHAN CABLES TOWN,WEST BENGAL,713364.0,IN
10191,Visakhapatnam,ANDHRA PRADESH,530047.0,IN
10192,Chennai,TAMIL NADU,600043.0,IN
10193,Nallasopara,MAHARASHTRA,401209.0,IN
10194,"Habra, Ashokenagar",WEST BENGAL,743222.0,IN
10195,Sikar,RAJASTHAN,332023.0,IN
10196,Kottayam,KERALA,689589.0,IN
10197,THRISSUR,KERALA,679532.0,IN
10198,ADOOR,KERALA,689694.0,IN
10199,Kolkata,WEST BENGAL,712248.0,IN
10200,Amravati,MAHARASHTRA,444601.0,IN
10201,SHIMLA,HIMACHAL PRADESH,171012.0,IN
10202,SRIKAKULAM,ANDHRA PRADESH,532484.0,IN
10203,Ajmer,RAJASTHAN,305002.0,IN
10204,VIJAYAWADA,ANDHRA PRADESH,520006.0,IN
10205,HOSHIARPUR,PUNJAB,146113.0,IN
10206,Susner,MADHYA PRADESH,465447.0,IN
10207,Gohana,HARYANA,131302.0,IN
10208,Hyderabad,ANDHRA PRADESH,500090.0,IN
10209,Osmanabad,MAHARASHTRA,413501.0,IN
10210,KAHALGAON,BIHAR,813203.0,IN
10211,"Perole,Nileshwar P.O, kasaragod district",KERALA,671314.0,IN
10212,ULLAL,KARNATAKA,575020.0,IN
10213,Kottayam,KERALA,686001.0,IN
10214,DELHI,DELHI,110015.0,IN
10215,Hari Nagar,New Delhi,110064.0,IN
10216,VISAKHAPATNAM,ANDHRA PRADESH,531033.0,IN
10217,KOZHIKODE,KERALA,673021.0,IN
10218,varanasi,UTTAR PRADESH,221010.0,IN
10219,pune,MAHARASHTRA,412308.0,IN
10220,"Madhapur, Hyderabad",TELANGANA,500081.0,IN
10221,PURSURA,WEST BENGAL,712415.0,IN
10222,indore,MADHYA PRADESH,452001.0,IN
10223,Payyannur,KERALA,670309.0,IN
10224,PUNE yerwada,MAHARASHTRA,411006.0,IN
10225,DARJEELING,WEST BENGAL,734313.0,IN
10226,PATHANAMTHITTA,KERALA,689711.0,IN
10227,TUMAKURU,KARNATAKA,572116.0,IN
10228,JEHANABAD,BIHAR,824235.0,IN
10229,Vallapuzha,KERALA,679336.0,IN
10230,Bhilai,CHHATTISGARH,490006.0,IN
10231,Alappuzha,KERALA,688521.0,IN
10232,Nizamabad,TELANGANA,503212.0,IN
10233,SULTANPUR,UTTAR PRADESH,228119.0,IN
10234,MIDNAPORE,WEST BENGAL,721101.0,IN
10235,BENGALURU 560062,KARNATAKA,560062.0,IN
10236,THODUPUZHA,KERALA,685605.0,IN
10237,Medak,TELANGANA,502279.0,IN
10238,Kullu,HIMACHAL PRADESH,175126.0,IN
10239,sillod,MAHARASHTRA,431112.0,IN
10240,Teh. Dharamshala,HIMACHAL PRADESH,176209.0,IN
10241,BAngalore,KARNATAKA,560048.0,IN
10242,Balapallam,TAMIL NADU,629157.0,IN
10243,MAHNAR BAZAR,BIHAR,844506.0,IN
10244,SIDCO INDUSTRIAL ESTATE BADANGUPPE KELLAMBALI,KARNATAKA,571316.0,IN
10245,Jajpur,Odisha,755001.0,IN
10246,Shahganj,UTTAR PRADESH,223101.0,IN
10247,BANGARAPET,KARNATAKA,563115.0,IN
10248,saroornagar rr district,TELANGANA,500035.0,IN
10249,ROURKELA,ODISHA,769002.0,IN
10250,Raniganj,WEST BENGAL,713358.0,IN
10251,Delhi,delhi,110012.0,IN
10252,UDUPI,KARNATAKA,574116.0,IN
10253,Dharuhera,HARYANA,123106.0,IN
10254,Mundara,RAJASTHAN,306705.0,IN
10255,ACHANTA,ANDHRA PRADESH,534123.0,IN
10256,PUNE-24,MAHARASHTRA,411024.0,IN
10257,NEW DELHI,DELHI,110082.0,IN
10258,Coimbatore,TAMIL NADU,641035.0,IN
10259,NAVAPUR,MAHARASHTRA,425418.0,IN
10260,Vellayani Po.,KERALA,695522.0,IN
10261,VEERAPPANCHATIRAM,TAMIL NADU,638012.0,IN
10262,Morigaon,ASSAM,782121.0,IN
10263,margao,GOA,403602.0,IN
10264,Dombivli West,MAHARASHTRA,421202.0,IN
10265,VANIYANBADI,TAMIL NADU,635751.0,IN
10266,Sikkathambur Palayam,TAMIL NADU,621008.0,IN
10267,Mavelikara,KERALA,690105.0,IN
10268,DOBASPET INDUSTRIAL AREA,KARNATAKA,562111.0,IN
10269,Faridabad,HARYANA,121005.0,IN
10270,Chennai,TAMIL NADU,600033.0,IN
10271,SITAMARHI,BIHAR,847305.0,IN
10272,Naharlagun,Arunachal Pradesh,791110.0,IN
10273,"airoli, navi mumbai",MAHARASHTRA,400708.0,IN
10274,PERINAD,KERALA,691511.0,IN
10275,MANAVALASSERY,KERALA,680701.0,IN
10276,Medak,TELANGANA,502001.0,IN
10277,Aya Nagar,DELHI,110047.0,IN
10278,NERUL,MAHARASHTRA,400706.0,IN
10279,HOWRAH,WEST BENGAL,711111.0,IN
10280,Wayanad,KERALA,673121.0,IN
10281,mumbai,MAHARASHTRA,400097.0,IN
10282,DANARA,ODISHA,759148.0,IN
10283,"Mumbai,",MAHARASHTRA,400080.0,IN
10284,Madhurawada,ANDHRA PRADESH,530041.0,IN
10285,MUTHUKULAM,KERALA,690506.0,IN
10286,KANNOD,MADHYA PRADESH,455332.0,IN
10287,Mysore,KARNATAKA,570002.0,IN
10288,Dehradun,UTTARAKHAND,248008.0,IN
10289,New delhi,delhi,110018.0,IN
10290,thrissur,KERALA,680306.0,IN
10291,New Delhi,DELHI,110021.0,IN
10292,Sidhi,MADHYA PRADESH,486661.0,IN
10293,BELUR,KARNATAKA,573115.0,IN
10294,BALACHAUR,PUNJAB,144522.0,IN
10295,Ranchi,JHARKHAND,834006.0,IN
10296,ALLAHABAD,UTTAR PRADESH,212405.0,IN
10297,Gorakhpur,UTTAR PRADESH,273001.0,IN
10298,PONNERI tk,TAMIL NADU,601204.0,IN
10299,Kakinada,ANDHRA PRADESH,533003.0,IN
10300,PATHANAMTHITTA,KERALA,689113.0,IN
10301,HYDERABAD,ANDHRA PRADESH,500078.0,IN
10302,PATHANAMTHITTA,KERALA,689694.0,IN
10303,MUSSOORIE,UTTARAKHAND,248122.0,IN
10304,Bahaduargarh,HARYANA,124507.0,IN
10305,Lalganj,BIHAR,844121.0,IN
10306,DHARAMPUR INDUSTRIAL ESTATE,HIMACHAL PRADESH,173209.0,IN
10307,Trivandrum,KERALA,695018.0,IN
10308,MUMBAI 40064,MAHARASHTRA,400064.0,IN
10309,Mumbai,MAHARASHTRA,400019.0,IN
10310,Kathlal,Gujarat,387630.0,IN
10311,KOTHAMANGALAM,KERALA,686692.0,IN
10312,"Annamanada,Trissur",KERALA,680741.0,IN
10313,PAYYANNUR,KERALA,670307.0,IN
10314,Bangalore,KARNATAKA,560091.0,IN
10315,PALAKKAD,KERALA,678683.0,IN
10316,Ernakulam,KERALA,682037.0,IN
10317,Palghar,MAHARASHTRA,401208.0,IN
10318,KANNUR,KERALA,670504.0,IN
10319,LAKHIPUR CACHAR DISTRICT,ASSAM,788103.0,IN
10320,KASAULI,HIMACHAL PRADESH,173202.0,IN
10321,Madapura,KARNATAKA,571251.0,IN
10322,TRIVANDRUM,KERALA,695002.0,IN
10323,MUDDANUR,ANDHRA PRADESH,516380.0,IN
10324,karwar,KARNATAKA,581400.0,IN
10325,TRICHY,TAMIL NADU,620016.0,IN
10326,KALPI,UTTAR PRADESH,285130.0,IN
10327,Gotegaon (dist-Narsinghpur),MADHYA PRADESH,487118.0,IN
10328,KAMRUP,ASSAM,782403.0,IN
10329,NAWABGANJ GONDA DISTRICT,UTTAR PRADESH,271303.0,IN
10330,VENGOLA,KERALA,683556.0,IN
10331,TIRUCHIRAPPALLI,TAMIL NADU,620005.0,IN
10332,Ernakulam.,KERALA,682306.0,IN
10333,Mavelikkara,KERALA,690558.0,IN
10334,DERA BASSI INDUSTRIAL AREA Mohali,PUNJAB,140507.0,IN
10335,Kotekar,KARNATAKA,575022.0,IN
10336,TINSUKIA DISTRICT,ASSAM,786153.0,IN
10337,DHAURA TANDA,UTTAR PRADESH,243202.0,IN
10338,CHIRALA,ANDHRA PRADESH,523155.0,IN
10339,MANJHANPUR,UTTAR PRADESH,212207.0,IN
10340,SRINIVASPUR,KARNATAKA,563126.0,IN
10341,THALASSERY,KERALA,670642.0,IN
10342,MALAPPURAM,KERALA,679331.0,IN
10343,BURDWAN,WEST BENGAL,713407.0,IN
10344,THAKURGANJ,BIHAR,855116.0,IN
10345,Jamshedpur,JHARKHAND,831009.0,IN
10346,P.GANNAVARAM MANDAL,ANDHRA PRADESH,533240.0,IN
10347,Vijayawada,ANDHRA PRADESH,521108.0,IN
10348,DHEKIAJUji,ASSAM,784110.0,IN
10349,Kanpur,UTTAR PRADESH,208013.0,IN
10350,Diva,MAHARASHTRA,400612.0,IN
10351,TEZPUR,ASSAM,784028.0,IN
10352,DUNGARPUR,RAJASTHAN,314001.0,IN
10353,New Delhi,DELHI,110032.0,IN
10354,KOLKATAl,WEST BENGAL,700078.0,IN
10355,HAMIRPUR,HIMACHAL PRADESH,176048.0,IN
10356,Nakodar,PUNJAB,144040.0,IN
10357,GOPALGANJ,BIHAR,841501.0,IN
10358,SUNAM,PUNJAB,148028.0,IN
10359,SOLAN,HIMACHAL PRADESH,173230.0,IN
10360,NAMAGIRIPETTAI,TAMIL NADU,637406.0,IN
10361,TEKKALI,ANDHRA PRADESH,532212.0,IN
10362,pune,MAHARASHTRA,411027.0,IN
10363,Ernakulam,KERALA,683502.0,IN
10364,SELSELLA,MEGHALAYA,794105.0,IN
10365,Ayodhya,UTTAR PRADESH,224123.0,IN
10366,NELLORE,ANDHRA PRADESH,524137.0,IN
10367,HARDOI,UTTAR PRADESH,241121.0,IN
10368,NARKATIA,BIHAR,845302.0,IN
10369,PALAKKAD,KERALA,678002.0,IN
10370,MANKAPUR,UTTAR PRADESH,271308.0,IN
10371,Dombivalli,MAHARASHTRA,421201.0,IN
10372,BENGALURU RURAL DIST,KARNATAKA,562164.0,IN
10373,VADAKKEKARA,KERALA,683515.0,IN
10374,"KHARAGPUR, Paschim Midnapur",WEST BENGAL,721301.0,IN
10375,Pungdongbam makha leikai,MANIPUR,795010.0,IN
10376,virudhunagar,TAMIL NADU,626003.0,IN
10377,KOCHI,KERALA,682021.0,IN
10378,KATAIYA,BIHAR,841437.0,IN
10379,Jammu,JAMMU & KASHMIR,181205.0,IN
10380,BANGALORE,KARNATAKA,560050.0,IN
10381,BEDI,Gujarat,361150.0,IN
10382,hyderabad,TELANGANA,500018.0,IN
10383,new delhi,delhi,110019.0,IN
10384,guntur,ANDHRA PRADESH,522001.0,IN
10385,MOKAMEH,BIHAR,803301.0,IN
10386,Margao,GOA,403709.0,IN
10387,Quepem,GOA,403705.0,IN
10388,phagwara,punjab,144401.0,IN
10389,KALNA,WEST BENGAL,713434.0,IN
10390,Sarkaghat,HIMACHAL PRADESH,175028.0,IN
10391,Khanna,PUNJAB,141401.0,IN
10392,pune,MAHARASHTRA,412207.0,IN
10393,NANDGAONPETH MIDC,MAHARASHTRA,444901.0,IN
10394,Lucknow,UTTAR PRADESH,226301.0,IN
10395,Fhatehpur,UTTAR PRADESH,212664.0,IN
10396,KANGRA,HIMACHAL PRADESH,176076.0,IN
10397,Trivandrum,KERALA,695526.0,IN
10398,BANGALORE,KARNATAKA,560005.0,IN
10399,GURUGAON,HARYANA,122017.0,IN
10400,BANSWADA,TELANGANA,503187.0,IN
10401,FARIDABAD-121004,HARYANA,121004.0,IN
10402,Ghansoli gaon,MAHARASHTRA,400701.0,IN
10403,Dombivali E,MAHARASHTRA,421204.0,IN
10404,Auraiya,UTTAR PRADESH,206122.0,IN
10405,Dibrugarh,ASSAM,786001.0,IN
10406,BANSBERIA,WEST BENGAL,712123.0,IN
10407,Pathanamthitta,KERALA,689103.0,IN
10408,GWALIOR,MADHYA PRADESH,474010.0,IN
10409,Lonavla,MAHARASHTRA,410401.0,IN
10410,"Bhagya nagar,9916015445,Koppal",KARNATAKA,583231.0,IN
10411,KARJAN,Gujarat,391240.0,IN
10412,GANDHI NAGAR,Gujarat,382424.0,IN
10413,TIRUMAKUDAL NARSIPUR,KARNATAKA,571124.0,IN
10414,KHED,MAHARASHTRA,415709.0,IN
10415,Kesarval,GOA,403710.0,IN
10416,"Kinnigoli,mangluru",KARNATAKA,574150.0,IN
10417,Madurai,TAMIL NADU,625009.0,IN
10418,UDUPI,KARNATAKA,576230.0,IN
10419,NARNAUl,HARYANA,123001.0,IN
10420,Chinsurah R. S,WEST BENGAL,712102.0,IN
10421,ARIYALLUR,KERALA,676312.0,IN
10422,KATTANAM,KERALA,690501.0,IN
10423,KRISHNANAGAR,WEST BENGAL,741103.0,IN
10424,VARANASI,UTTAR PRADESH,222146.0,IN
10425,SILWANI,MADHYA PRADESH,464886.0,IN
10426,CHINNAMPALAYAM,TAMIL NADU,642003.0,IN
10427,ahmedabad,Gujarat,380007.0,IN
10428,agra,UTTAR PRADESH,282004.0,IN
10429,DADRI,HARYANA,127025.0,IN
10430,SHIMOGA,KARNATAKA,577204.0,IN
10431,PUSHKAR,RAJASTHAN,305022.0,IN
10432,Chennai,TAMIL NADU,600034.0,IN
10433,PERAMBALUR,TAMIL NADU,621220.0,IN
10434,Rourkela,ODISHA,769012.0,IN
10435,Bagaha,BIHAR,845105.0,IN
10436,MOHAMMADABAD GHAZIPUR DISTRICT,UTTAR PRADESH,233227.0,IN
10437,CHENAi,TAMIL NADU,600071.0,IN
